sample_index,method,top_k,num_gold_sf,num_retrieved_sf,correct_matches,recall,precision,f1
50,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
50,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
51,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
51,BM25_Only,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
51,BM25_Only,5,3,5,2,0.6666666666666666,0.4,0.5
51,BM25_Only,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
51,BM25_Only,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
51,BM25_Only,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
51,BM25_Only,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
51,BM25_Only,10,3,10,2,0.6666666666666666,0.2,0.3076923076923076
51,BM25_Only,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
51,BM25_Only,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
51,BM25_Only,13,3,13,2,0.6666666666666666,0.1538461538461538,0.25
51,BM25_Only,14,3,14,2,0.6666666666666666,0.1428571428571428,0.2352941176470588
51,BM25_Only,15,3,15,2,0.6666666666666666,0.1333333333333333,0.2222222222222222
51,BM25_Only,16,3,16,2,0.6666666666666666,0.125,0.2105263157894736
51,BM25_Only,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
51,BM25_Only,18,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905
51,BM25_Only,19,3,19,2,0.6666666666666666,0.1052631578947368,0.1818181818181818
51,BM25_Only,20,3,20,2,0.6666666666666666,0.1,0.1739130434782609
52,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
52,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
52,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
52,BM25_Only,6,3,6,1,0.3333333333333333,0.1666666666666666,0.2222222222222222
52,BM25_Only,7,3,7,1,0.3333333333333333,0.1428571428571428,0.2
52,BM25_Only,8,3,8,1,0.3333333333333333,0.125,0.1818181818181818
52,BM25_Only,9,3,9,1,0.3333333333333333,0.1111111111111111,0.1666666666666666
52,BM25_Only,10,3,10,1,0.3333333333333333,0.1,0.1538461538461538
52,BM25_Only,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
52,BM25_Only,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
52,BM25_Only,13,3,13,2,0.6666666666666666,0.1538461538461538,0.25
52,BM25_Only,14,3,14,2,0.6666666666666666,0.1428571428571428,0.2352941176470588
52,BM25_Only,15,3,15,2,0.6666666666666666,0.1333333333333333,0.2222222222222222
52,BM25_Only,16,3,16,2,0.6666666666666666,0.125,0.2105263157894736
52,BM25_Only,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
52,BM25_Only,18,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905
52,BM25_Only,19,3,19,2,0.6666666666666666,0.1052631578947368,0.1818181818181818
52,BM25_Only,20,3,20,2,0.6666666666666666,0.1,0.1739130434782609
53,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
53,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
54,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
54,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
55,BM25_Only,3,2,3,0,0.0,0.0,0.0
55,BM25_Only,4,2,4,0,0.0,0.0,0.0
55,BM25_Only,5,2,5,0,0.0,0.0,0.0
55,BM25_Only,6,2,6,0,0.0,0.0,0.0
55,BM25_Only,7,2,7,0,0.0,0.0,0.0
55,BM25_Only,8,2,8,0,0.0,0.0,0.0
55,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
55,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
55,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
55,BM25_Only,12,2,12,2,1.0,0.1666666666666666,0.2857142857142857
56,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
56,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
57,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
57,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
57,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
57,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
58,BM25_Only,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
58,BM25_Only,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
58,BM25_Only,5,3,5,2,0.6666666666666666,0.4,0.5
58,BM25_Only,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
58,BM25_Only,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
58,BM25_Only,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
58,BM25_Only,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
58,BM25_Only,10,3,10,2,0.6666666666666666,0.2,0.3076923076923076
58,BM25_Only,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
58,BM25_Only,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
58,BM25_Only,13,3,13,2,0.6666666666666666,0.1538461538461538,0.25
58,BM25_Only,14,3,14,2,0.6666666666666666,0.1428571428571428,0.2352941176470588
58,BM25_Only,15,3,15,2,0.6666666666666666,0.1333333333333333,0.2222222222222222
58,BM25_Only,16,3,16,2,0.6666666666666666,0.125,0.2105263157894736
58,BM25_Only,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
58,BM25_Only,18,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905
58,BM25_Only,19,3,19,2,0.6666666666666666,0.1052631578947368,0.1818181818181818
58,BM25_Only,20,3,20,2,0.6666666666666666,0.1,0.1739130434782609
59,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
59,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
59,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
59,BM25_Only,6,3,6,1,0.3333333333333333,0.1666666666666666,0.2222222222222222
59,BM25_Only,7,3,7,1,0.3333333333333333,0.1428571428571428,0.2
59,BM25_Only,8,3,8,1,0.3333333333333333,0.125,0.1818181818181818
59,BM25_Only,9,3,9,1,0.3333333333333333,0.1111111111111111,0.1666666666666666
59,BM25_Only,10,3,10,1,0.3333333333333333,0.1,0.1538461538461538
59,BM25_Only,11,3,11,1,0.3333333333333333,0.0909090909090909,0.1428571428571428
59,BM25_Only,12,3,12,1,0.3333333333333333,0.0833333333333333,0.1333333333333333
59,BM25_Only,13,3,13,1,0.3333333333333333,0.0769230769230769,0.125
59,BM25_Only,14,3,14,1,0.3333333333333333,0.0714285714285714,0.1176470588235294
59,BM25_Only,15,3,15,1,0.3333333333333333,0.0666666666666666,0.1111111111111111
59,BM25_Only,16,3,16,1,0.3333333333333333,0.0625,0.1052631578947368
59,BM25_Only,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
59,BM25_Only,18,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905
59,BM25_Only,19,3,19,2,0.6666666666666666,0.1052631578947368,0.1818181818181818
59,BM25_Only,20,3,20,2,0.6666666666666666,0.1,0.1739130434782609
60,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
60,BM25_Only,4,2,4,2,1.0,0.5,0.6666666666666666
60,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
61,BM25_Only,3,2,3,0,0.0,0.0,0.0
61,BM25_Only,4,2,4,0,0.0,0.0,0.0
61,BM25_Only,5,2,5,0,0.0,0.0,0.0
61,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
61,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
61,BM25_Only,8,2,8,1,0.5,0.125,0.2
61,BM25_Only,9,2,9,2,1.0,0.2222222222222222,0.3636363636363636
62,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
62,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
62,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
62,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
62,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
62,BM25_Only,8,2,8,1,0.5,0.125,0.2
62,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
62,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
62,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
62,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
62,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
62,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
62,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
62,BM25_Only,16,2,16,2,1.0,0.125,0.2222222222222222
63,BM25_Only,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
63,BM25_Only,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
63,BM25_Only,5,3,5,2,0.6666666666666666,0.4,0.5
63,BM25_Only,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
63,BM25_Only,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
63,BM25_Only,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
63,BM25_Only,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
63,BM25_Only,10,3,10,3,1.0,0.3,0.4615384615384615
64,BM25_Only,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
64,BM25_Only,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
64,BM25_Only,5,3,5,2,0.6666666666666666,0.4,0.5
64,BM25_Only,6,3,6,3,1.0,0.5,0.6666666666666666
65,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
65,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
65,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
65,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
65,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
65,BM25_Only,8,2,8,1,0.5,0.125,0.2
65,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
65,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
65,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
65,BM25_Only,12,2,12,2,1.0,0.1666666666666666,0.2857142857142857
66,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
66,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
67,BM25_Only,3,2,3,0,0.0,0.0,0.0
67,BM25_Only,4,2,4,0,0.0,0.0,0.0
67,BM25_Only,5,2,5,0,0.0,0.0,0.0
67,BM25_Only,6,2,6,0,0.0,0.0,0.0
67,BM25_Only,7,2,7,0,0.0,0.0,0.0
67,BM25_Only,8,2,8,0,0.0,0.0,0.0
67,BM25_Only,9,2,9,0,0.0,0.0,0.0
67,BM25_Only,10,2,10,0,0.0,0.0,0.0
67,BM25_Only,11,2,11,0,0.0,0.0,0.0
67,BM25_Only,12,2,12,0,0.0,0.0,0.0
67,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
67,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
67,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
67,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
67,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
67,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
67,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
67,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
68,BM25_Only,3,4,3,1,0.25,0.3333333333333333,0.2857142857142857
68,BM25_Only,4,4,4,2,0.5,0.5,0.5
68,BM25_Only,5,4,5,2,0.5,0.4,0.4444444444444445
68,BM25_Only,6,4,6,2,0.5,0.3333333333333333,0.4
68,BM25_Only,7,4,7,2,0.5,0.2857142857142857,0.3636363636363636
68,BM25_Only,8,4,8,2,0.5,0.25,0.3333333333333333
68,BM25_Only,9,4,9,2,0.5,0.2222222222222222,0.3076923076923076
68,BM25_Only,10,4,10,2,0.5,0.2,0.2857142857142857
68,BM25_Only,11,4,11,2,0.5,0.1818181818181818,0.2666666666666666
68,BM25_Only,12,4,12,2,0.5,0.1666666666666666,0.25
68,BM25_Only,13,4,13,2,0.5,0.1538461538461538,0.2352941176470588
68,BM25_Only,14,4,14,2,0.5,0.1428571428571428,0.2222222222222222
68,BM25_Only,15,4,15,2,0.5,0.1333333333333333,0.2105263157894737
68,BM25_Only,16,4,16,2,0.5,0.125,0.2
68,BM25_Only,17,4,17,2,0.5,0.1176470588235294,0.1904761904761904
68,BM25_Only,18,4,18,2,0.5,0.1111111111111111,0.1818181818181818
68,BM25_Only,19,4,19,3,0.75,0.1578947368421052,0.2608695652173913
68,BM25_Only,20,4,20,3,0.75,0.15,0.2499999999999999
69,BM25_Only,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
69,BM25_Only,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
69,BM25_Only,5,3,5,2,0.6666666666666666,0.4,0.5
69,BM25_Only,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
69,BM25_Only,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
69,BM25_Only,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
69,BM25_Only,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
69,BM25_Only,10,3,10,2,0.6666666666666666,0.2,0.3076923076923076
69,BM25_Only,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
69,BM25_Only,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
69,BM25_Only,13,3,13,2,0.6666666666666666,0.1538461538461538,0.25
69,BM25_Only,14,3,14,2,0.6666666666666666,0.1428571428571428,0.2352941176470588
69,BM25_Only,15,3,15,2,0.6666666666666666,0.1333333333333333,0.2222222222222222
69,BM25_Only,16,3,16,2,0.6666666666666666,0.125,0.2105263157894736
69,BM25_Only,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
69,BM25_Only,18,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905
69,BM25_Only,19,3,19,2,0.6666666666666666,0.1052631578947368,0.1818181818181818
69,BM25_Only,20,3,20,2,0.6666666666666666,0.1,0.1739130434782609
70,BM25_Only,3,2,3,0,0.0,0.0,0.0
70,BM25_Only,4,2,4,0,0.0,0.0,0.0
70,BM25_Only,5,2,5,0,0.0,0.0,0.0
70,BM25_Only,6,2,6,0,0.0,0.0,0.0
70,BM25_Only,7,2,7,0,0.0,0.0,0.0
70,BM25_Only,8,2,8,0,0.0,0.0,0.0
70,BM25_Only,9,2,9,0,0.0,0.0,0.0
70,BM25_Only,10,2,10,0,0.0,0.0,0.0
70,BM25_Only,11,2,11,0,0.0,0.0,0.0
70,BM25_Only,12,2,12,0,0.0,0.0,0.0
70,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
70,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
70,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
70,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
70,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
70,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
70,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
70,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
71,BM25_Only,3,4,3,1,0.25,0.3333333333333333,0.2857142857142857
71,BM25_Only,4,4,4,1,0.25,0.25,0.25
71,BM25_Only,5,4,5,2,0.5,0.4,0.4444444444444445
71,BM25_Only,6,4,6,2,0.5,0.3333333333333333,0.4
71,BM25_Only,7,4,7,2,0.5,0.2857142857142857,0.3636363636363636
71,BM25_Only,8,4,8,2,0.5,0.25,0.3333333333333333
71,BM25_Only,9,4,9,2,0.5,0.2222222222222222,0.3076923076923076
71,BM25_Only,10,4,10,2,0.5,0.2,0.2857142857142857
71,BM25_Only,11,4,11,2,0.5,0.1818181818181818,0.2666666666666666
71,BM25_Only,12,4,12,2,0.5,0.1666666666666666,0.25
71,BM25_Only,13,4,13,2,0.5,0.1538461538461538,0.2352941176470588
71,BM25_Only,14,4,14,3,0.75,0.2142857142857142,0.3333333333333333
71,BM25_Only,15,4,15,3,0.75,0.2,0.3157894736842105
71,BM25_Only,16,4,16,3,0.75,0.1875,0.3
71,BM25_Only,17,4,17,3,0.75,0.1764705882352941,0.2857142857142857
71,BM25_Only,18,4,18,3,0.75,0.1666666666666666,0.2727272727272727
71,BM25_Only,19,4,19,3,0.75,0.1578947368421052,0.2608695652173913
71,BM25_Only,20,4,20,3,0.75,0.15,0.2499999999999999
72,BM25_Only,3,2,3,0,0.0,0.0,0.0
72,BM25_Only,4,2,4,0,0.0,0.0,0.0
72,BM25_Only,5,2,5,0,0.0,0.0,0.0
72,BM25_Only,6,2,6,0,0.0,0.0,0.0
72,BM25_Only,7,2,7,0,0.0,0.0,0.0
72,BM25_Only,8,2,8,0,0.0,0.0,0.0
72,BM25_Only,9,2,9,0,0.0,0.0,0.0
72,BM25_Only,10,2,10,0,0.0,0.0,0.0
72,BM25_Only,11,2,11,0,0.0,0.0,0.0
72,BM25_Only,12,2,12,0,0.0,0.0,0.0
72,BM25_Only,13,2,13,0,0.0,0.0,0.0
72,BM25_Only,14,2,14,0,0.0,0.0,0.0
72,BM25_Only,15,2,15,0,0.0,0.0,0.0
72,BM25_Only,16,2,16,0,0.0,0.0,0.0
72,BM25_Only,17,2,17,0,0.0,0.0,0.0
72,BM25_Only,18,2,18,0,0.0,0.0,0.0
72,BM25_Only,19,2,19,0,0.0,0.0,0.0
72,BM25_Only,20,2,20,0,0.0,0.0,0.0
73,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
73,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
73,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
73,BM25_Only,6,3,6,1,0.3333333333333333,0.1666666666666666,0.2222222222222222
73,BM25_Only,7,3,7,1,0.3333333333333333,0.1428571428571428,0.2
73,BM25_Only,8,3,8,1,0.3333333333333333,0.125,0.1818181818181818
73,BM25_Only,9,3,9,1,0.3333333333333333,0.1111111111111111,0.1666666666666666
73,BM25_Only,10,3,10,1,0.3333333333333333,0.1,0.1538461538461538
73,BM25_Only,11,3,11,1,0.3333333333333333,0.0909090909090909,0.1428571428571428
73,BM25_Only,12,3,12,1,0.3333333333333333,0.0833333333333333,0.1333333333333333
73,BM25_Only,13,3,13,1,0.3333333333333333,0.0769230769230769,0.125
73,BM25_Only,14,3,14,1,0.3333333333333333,0.0714285714285714,0.1176470588235294
73,BM25_Only,15,3,15,1,0.3333333333333333,0.0666666666666666,0.1111111111111111
73,BM25_Only,16,3,16,1,0.3333333333333333,0.0625,0.1052631578947368
73,BM25_Only,17,3,17,1,0.3333333333333333,0.0588235294117647,0.1
73,BM25_Only,18,3,18,1,0.3333333333333333,0.0555555555555555,0.0952380952380952
73,BM25_Only,19,3,19,1,0.3333333333333333,0.0526315789473684,0.0909090909090909
73,BM25_Only,20,3,20,1,0.3333333333333333,0.05,0.0869565217391304
74,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
74,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
74,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
74,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
74,BM25_Only,7,2,7,2,1.0,0.2857142857142857,0.4444444444444445
75,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
75,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
76,BM25_Only,3,4,3,3,0.75,1.0,0.8571428571428571
76,BM25_Only,4,4,4,3,0.75,0.75,0.75
76,BM25_Only,5,4,5,4,1.0,0.8,0.888888888888889
76,BM25_Only,6,4,6,4,1.0,0.6666666666666666,0.8
77,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
77,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
78,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
78,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
79,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
79,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
79,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
79,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
79,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
79,BM25_Only,8,2,8,1,0.5,0.125,0.2
79,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
79,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
79,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
79,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
79,BM25_Only,13,2,13,2,1.0,0.1538461538461538,0.2666666666666667
80,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
80,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
81,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
81,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
81,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
81,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
81,BM25_Only,7,2,7,2,1.0,0.2857142857142857,0.4444444444444445
82,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
82,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
83,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
83,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
83,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
83,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
83,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
83,BM25_Only,8,2,8,1,0.5,0.125,0.2
83,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
83,BM25_Only,10,2,10,2,1.0,0.2,0.3333333333333333
84,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
84,BM25_Only,4,2,4,2,1.0,0.5,0.6666666666666666
84,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
85,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
85,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
86,BM25_Only,3,2,3,0,0.0,0.0,0.0
86,BM25_Only,4,2,4,0,0.0,0.0,0.0
86,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
86,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
86,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
86,BM25_Only,8,2,8,1,0.5,0.125,0.2
86,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
86,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
86,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
86,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
86,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
86,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
86,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
86,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
86,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
86,BM25_Only,18,2,18,2,1.0,0.1111111111111111,0.1999999999999999
87,BM25_Only,3,2,3,1,0.5,0.3333333333333333,0.4
87,BM25_Only,4,2,4,1,0.5,0.25,0.3333333333333333
87,BM25_Only,5,2,5,1,0.5,0.2,0.2857142857142857
87,BM25_Only,6,2,6,1,0.5,0.1666666666666666,0.25
87,BM25_Only,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
87,BM25_Only,8,2,8,1,0.5,0.125,0.2
87,BM25_Only,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
87,BM25_Only,10,2,10,1,0.5,0.1,0.1666666666666666
87,BM25_Only,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
87,BM25_Only,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
87,BM25_Only,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
87,BM25_Only,14,2,14,1,0.5,0.0714285714285714,0.125
87,BM25_Only,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
87,BM25_Only,16,2,16,1,0.5,0.0625,0.1111111111111111
87,BM25_Only,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
87,BM25_Only,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
87,BM25_Only,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
87,BM25_Only,20,2,20,1,0.5,0.05,0.0909090909090909
88,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
88,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
89,BM25_Only,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
89,BM25_Only,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
89,BM25_Only,5,3,5,1,0.3333333333333333,0.2,0.25
89,BM25_Only,6,3,6,1,0.3333333333333333,0.1666666666666666,0.2222222222222222
89,BM25_Only,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
89,BM25_Only,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
89,BM25_Only,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
89,BM25_Only,10,3,10,2,0.6666666666666666,0.2,0.3076923076923076
89,BM25_Only,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
89,BM25_Only,12,3,12,3,1.0,0.25,0.4
90,BM25_Only,3,2,3,2,1.0,0.6666666666666666,0.8
90,BM25_Only,6,2,6,2,1.0,0.3333333333333333,0.5
91,BM25_Only,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
91,BM25_Only,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
91,BM25_Only,5,3,5,2,0.6666666666666666,0.4,0.5
91,BM25_Only,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
91,BM25_Only,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
91,BM25_Only,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
91,BM25_Only,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
91,BM25_Only,10,3,10,2,0.6666666666666666,0.2,0.3076923076923076
91,BM25_Only,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
91,BM25_Only,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
91,BM25_Only,13,3,13,2,0.6666666666666666,0.1538461538461538,0.25
91,BM25_Only,14,3,14,2,0.6666666666666666,0.1428571428571428,0.2352941176470588
91,BM25_Only,15,3,15,2,0.6666666666666666,0.1333333333333333,0.2222222222222222
91,BM25_Only,16,3,16,2,0.6666666666666666,0.125,0.2105263157894736
91,BM25_Only,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
